START_ID,END_ID,TYPE
C0017337,C0333562,involves
C0017337,C0333562,involves
C0017337,C1257900,involves
C0017337,C0021368,involves
C0227089,C0085151,created_by_cleavage_of
C0085151,C0014442,cleaved_by
C0085151,C0003507,cleaved_by
C1364818,C0003507,cleaved_by
C1364818,C0003507,cleaved_by
C0010813,C1513853,liberates
C0026882,C0015576,lead_to
C0449432,C0015576,lead_to
C0299212,C0919350,encodes
C0528480,C0919350,encodes
C0449432,C0079411,increase_rate_of
C1364818,C0008664,located_on
C0017337,C0002395,increases_risk_for
C0013080,C0017337,has
C0700321,C0017337,leads_to
C0227089,C0332621,prone_to
C0227089,C0014239,forms
C0014239,C0549177,propagate_into
C0014239,C0225328,propagate_into
C0205418,C0006104,deposit_in
C0205418,C0332461,visible_as
C1881903,C0039062,decrease
C1881903,C0031843,alter
C1881903,C0007634,disrupt
C1180307,C0085401,contain
C0085401,C0026045,is_a
C0085401,C0004461,present_in
C0085401,C0150775,associated_with
C0243107,C0037775,causes_tau_to_shift_to
C0243107,C0031715,causes_tau_to_become
C0243107,C1145667,causes_tau_to_lose
C0220781,C0002395,is_component_of
C3850144,C0149784,elicit
C0149784,C0007587,leads_to
C5673028,C0600688,lost_leads_to
C5673028,C2754100,lost_leads_to
C0205418,C0039062,can_be_passed_across
C0205418,C0006104,may_underlie
C0314603,C0003595,encodes
C0314603,C0035647,influences
C0003595,C0002085,has
C0001779,C0035647,increases
C0597298,C0079411,promotes
C0597298,C0333562,promotes
C0314603,C0205087,conveys
C0796371,C0035647,contribute_to
C0020962,C0227089,responds_to
C0020962,C0281351,responds_to
C0333562,C1155266,elicit
C1155266,C0206116,from
C1155266,C0004112,from
C1155266,C0030956,assists_in
C1155266,C0036536,may_stimulate
C0127400,C0751792,cause
C0333562,C0006104,appear_in
C0205143,C0006104,appear_in
C0392148,C0338656,associated_with
C0392148,C0338656,associated_with
C1180307,C0441889,correlates_with
C2828008,C0441889,correlated_with
C0006104,C0020283,show
C0020283,C0006104,results_in
C0006104,C0016733,pronounced_in
C0006104,C0039485,pronounced_in
C0006104,C0553580,pronounced_in
C0333641,C0231186,produces
C0002395,C0333463,diagnosed_by_presence_of
C0333463,C0007634,is_a
C0002395,C1180307,diagnosed_by_presence_of
C1180307,C0007634,is_a
C0002395,C0332461,associated_with
C0332461,C0205099,contain
C0332461,C0333607,contain
C0030956,C0444669,present_in
C0030956,C0017446,present_in
C0027882,C0205143,contain
C0205143,C0242821,stained_with
C0333463,C0025361,are
C0025361,C0333607,derived_from
C0333463,C0205099,contain
C0206116,C0333463,present_at_periphery_of
C0205177,C0333463,present_at_periphery_of
C0332461,C0019564,located_in
C0332461,C0004015,located_in
C0332461,C0175173,located_in
C0007018,C0227089,contains
C0333562,C0699952,termed
C0699952,C0441472,lack
C0699952,C0205124,located_in
C0699952,C0004781,located_in
C0699952,C0007759,located_in
C0699952,C1279919,represent
C1180307,C0025979,are
C1180307,C0027882,located_in
C0205143,C0027882,persist_after
C0205143,C0030664,become
C0205143,C0027882,commonly_found_in
C0205143,C1199517,commonly_found_in
C0205143,C0007634,commonly_found_in
C0205143,C0004015,commonly_found_in
C0205143,C0006104,commonly_found_in
C0205143,C0020283,commonly_found_in
C0025979,C0031715,contain
C0026882,C0002395,cause
C0733755,C0233794,precedes
C0220781,C0233794,precedes
C2936349,C0012634,part_of
C0205143,C0012634,part_of
C0333463,C0012634,part_of
C0012634,C0333562,known_as
C0221198,C0338656,result_in
C0751072,C0681698,encompasses
C0012634,C0016733,affect
C0012634,C0039485,affect
C0012634,C0205329,have
C0012634,C0392747,have
C0011164,C0876934,describes
C0039082,C0338451,referred_to_as
C0004927,C0233794,precede
C0001779,C0233794,precede
C0751072,C0001779,distinguished_from
C0441833,C0733755,distinguished_by
C0007637,C0281351,contain
C0007637,C1420588,contain
C0236642,C0332307,is_a
C0236642,C4021022,associated_with
C4021022,C0205357,are
C0332621,C0027746,leads_to
C0751072,C0205418,characterized_by
C0205418,C0012940,contain
C1517945,C0027746,leads_to
C4727023,C3850144,related_to
C4727023,C0027746,leads_to
C0007637,C0002736,found_in
C0002736,C0751072,shows_evidence_of
C0333641,C1850496,accompanied_by
C0333641,C0017639,accompanied_by
C0227099,C1180307,characterized_by
C1180307,C0205143,similar_to
C0227099,C0521447,characterized_by
C0227099,C0022023,associated_with
C0030567,C0524851,is_a
C0030567,C0026649,marked_by
C0026649,C0027882,caused_by
C0242422,C0221444,is_a
C0242422,C0040822,characterized_by
C0242422,C0026837,characterized_by
C0242422,C0233565,characterized_by
C0242422,C1444783,characterized_by
C2220255,C0012634,seen_in
C0027882,C0038590,project_from
C0027882,C0010097,project_to
C0027882,C0026606,involved_in
C0242422,C0242702,induced_by
C0242422,C0040549,induced_by
C2362652,C0242422,causes
C2362652,C0007610,associated_with
C2362652,C0033684,associated_with
C2362652,C3850144,associated_with
C2362652,C4020732,associated_with
C2362652,C0521390,associated_with
C0243067,C2362652,have_pathogenic_role_in
C0243067,C2362652,have_pathogenic_role_in
C0085200,C0011900,is_a
C0085200,C1420276,contains
C1420276,C0027793,involved_in
C0026882,C0443147,cause
C0007447,C0443147,cause
C0205418,C0004391,cleared_by
C0332281,C1704259,are_in_genes_whose_products_have_roles_in
C1704259,C0004391,implicated_in
C0017205,C2362652,is_a_risk_factor_for
C0017768,C0391845,is_a
C0007634,C0243107,sets_stage_for
C0751072,C0333641,characterized_by
C0333641,C1517945,accompanied_by
C0333641,C0017639,accompanied_by
C0227099,C0010834,characterized_by
C0010834,C0521447,associated_with
C0227099,C0521447,associated_with
C0027882,C0017639,associated_with
C0085200,C0025979,consist_of
C0025979,C1420276,composed_of
C0025979,C0027834,composed_of
C0025979,C0041538,composed_of
C0553580,C0007610,contain
C0220806,C0085200,highlights
C0220806,C0553580,highlights
C0085200,C1273723,appear_in
C0553580,C1273723,appear_in
C1273723,C0025148,include
C1273723,C0032639,include
C1273723,C0004015,include
C1273723,C0007776,include
C1314939,C0011265,causes
C0011265,C0026650,present_with
C0038590,C0012634,is_depigmented_in
C0085200,C0027882,located_in
C0027882,C0038590,from
C2362652,C0026650,manifests_as
C2362652,C0439234,progresses_over
C2362652,C0205251,produces
C0011065,C0032290,result_of
C0011065,C0085639,result_of
C0221135,C1843921,caused_by
C0026649,C0013023,respond_to
C0023570,C0242656,does_not_slow
C0023570,C1280500,becomes
C0023570,C0031843,causes
C0394162,C0426980,is_treatment_for
C0013812,C0017651,implanted_in
C0013812,C0152355,implanted_in
C0394162,C2984819,modulates
C0394162,C0301630,allows
C0026650,C1704259,associated_with
C1704259,C2362652,is_feature_of
C2362652,C0029166,has
C2362652,C0027854,has
C0022023,C0751772,give_rise_to
C0221198,C0007610,located_in
C0221198,C0035284,located_in
C0751772,C1199517,occurs_before
C0011265,C0027361,emerges_in
C0011265,C1314939,attributable_to
C0011265,C0752347,referred_to_as
C0752347,C0683368,arises_within
C0020179,C3899989,is_a
C0019829,C0017337,associated_with
C0010097,C0042058,includes
C0010097,C0034169,includes
C0019829,C0026649,characterized_by
C0019829,C0026649,characterized_by
C0019829,C0205329,is
C0019829,C0011065,results_in
C0011065,C0439234,occurs_after
C0525041,C0542476,include
C0525041,C0012634,include
C0525041,C0525045,include
C0525041,C0014239,may_progress_to
C0019829,C0442805,carries
C0019829,C0524894,caused_by
C0524894,C0017337,located_in
C0017337,C1521378,located_on
C0017337,C0033684,encodes
C0002085,C1948062,contain
C0012634,C0205341,have
C0205341,C0012634,result_in
C0750729,C1444754,not_affected_by
C0205341,C0037864,occur_during
C0242648,C0079411,associated_with
C0079411,C0679106,referred_to_as
C0019829,C4727023,caused_by
C4727023,C0032500,related_to
C0032500,C0252274,located_in
C1564139,C1519751,subject_to
C1564139,C0597304,subject_to
C0597304,C0332255,yields
C0332255,C0521447,can_form
C0547044,C0600688,suspected_to_be
C0205418,C0441472,have
C0441472,C0040649,include
C0441472,C0033684,include
C0441472,C0031843,include
C0030482,C0699748,contributes_to
C0006104,C0007610,shows
C0006104,C0333641,shows
C0017651,C0020283,may be
C0152279,C0700124,are
C0149555,C0700124,are
C0333641,C0016733,seen in
C0333641,C1334294,seen in
C0333641,C0007018,seen in
C0026018,C0392760,reveals
C0026018,C0017639,reveals
C0456389,C0002520,release
C0456389,C0020283,release
C0456389,C0013355,release
C0456389,C0038585,release
C0456389,C0332324,are
C0456389,C0012634,disappear
C0017337,C0683368,correlates with
C1517945,C0011265,associated with
C0521447,C0033684,contain
C0521447,C0027882,located in
C0521447,C0001614,located in
C0087012,C0012634,are a group of
C0009170,C0007758,include
C0009170,C0240991,include
C0009170,C0026838,include
C0009170,C1112256,include
C0020179,C0333641,shows
C0020179,C0264733,shows
C0521447,C0027882,located in
C0521447,C0205177,is
C0009170,C0678227,distinguished by
C0009170,C0449774,distinguished by
C0009170,C0001779,distinguished by
C0009170,C0220912,distinguished by
C0009170,C0007759,affects
C0009170,C0037925,affects
C0009170,C1273723,affects
C0009170,C0031119,affects
C0017337,C1879646,occurs in
C0017337,C0017639,associated with
C0681698,C1257790,caused by
C1257790,C0032500,encode
C0521447,C0026221,present in
C0521447,C0019829,present in
C0521447,C0311448,contain
C0441889,C0001779,has inverse correlation with
C0175816,C0242961,caused by
C0175816,C0026882,caused by
C0016719,C3899988,is a type of
C0016719,C0751837,manifests with
C0016719,C0233844,manifests with
C0016719,C0013362,manifests with
C0030705,C0039273,develop
C0030705,C0345392,develop
C0016719,C0018799,has high incidence of
C0016719,C0011847,has high incidence of
C0016719,C0524894,caused by
C0524894,C0017337,located in
C0387678,C0033684,is a type of
C0387678,C0337439,regulates
C0387678,C0007634,regulates
C0013470,C0441889,results in
C0441889,C1621524,caused by
C0392756,C4021734,leads to
C0392756,C0442805,leads to
C0002736,C0027882,results from
C0026609,C0037925,located in
C0026609,C0006121,located in
C0002736,C0027882,results from
C0007634,C0026607,located in
C1517945,C0026822,results in
C1517945,C0026846,results in
C0026846,C0026846,is
C1517945,C0004093,results in
C1517945,C0015644,results in
C0524458,C0030552,results in
C0524458,C0151889,results in
C0524458,C0026838,results in
C0524458,C0034935,results in
C0026609,C0079411,causes
C0936236,C0449719,located in
C0079411,C0154682,is called
C0036658,C0392760,is
C0338656,C0332183,is
C0012634,C0332183,affects
C0012634,C0205087,manifests in
C0012634,C0587246,begins with
C0012634,C0237897,causes
C0012634,C0026845,causes
C0012634,C0027361,causes
C0027361,C0015644,termed
C0012634,C0021724,involves
C5436444,C0024109,leads to
C0024109,C0013470,is cause of
C0079411,C0030705,occurs in
C0079411,C0004015,progresses
C0449782,C0002736,referred to as
C0002736,C0000768,causes
C0002736,C0000768,causes
C0015576,C0010927,begins earlier than
C0008633,C0002736,cause
C0026882,C0015576,account for
C0026882,C0033684,generate
C0033684,C1155342,triggers
C0033684,C0027882,causes
C0314603,C0002736,associated with
C0028630,C0015576,is the most common cause of
C0017337,C0751072,is frequently expanded in
C0679058,C0085177,associates with
C1705285,C0002736,causes
C1420588,C0751072,associated with
C1705285,C0002736,causes
C1420588,C0085177,encodes
C0268696,C0085177,encodes
C1184743,C0017337,contributes to
C0314603,C1948020,causes
C0185027,C0338656,includes
C0392747,C0205094,found in
C0205094,C0205168,are
C0205099,C0524458,is atrophic due to
C0026018,C0027882,demonstrates
C0027882,C3550269,associated with
C0027882,C5551822,associated with
C0037088,C0007610,found in
C0028863,C0002736,are spared in
C0010834,C1420588,contain
C0010834,C0868928,seen in
C0007634,C0021516,causes
C0021516,C0026845,causes
C0524851,C0683368,cause
C0524851,C0449774,depend on
C0012634,C1392786,manifests as
C0012634,C1515926,manifests as
C0012634,C0233794,manifests as
C0012634,C0026650,manifest as
C0524851,C3850144,associated with
C3850144,C0522501,serve as
C0012634,C0017337,associated with
C0012634,C0033684,associated with
C3850144,C0022023,show
C0022023,C0007634,facilitate
C0002395,C0011265,is the most common among
C0002395,C0553580,has
C0002395,C0553580,has
C0751072,C0012634,are
C0227099,C0022023,have
C0227099,C0022023,have
C0242821,C0012634,is a
C0242821,C0022023,has
C0030567,C0026649,is the most common among
C0030567,C0007610,has
C0002736,C0012634,is the most common form of
C0002736,C0314603,has
C0002736,C0376315,has
C1527390,C0027361,have annual incidence of
C3887662,C0027361,have annual incidence of
C1527390,C0228174,found in
C0036572,C0085136,are a common sign/symptom of
C0018681,C0085136,are a common sign/symptom of
C0746857,C0085136,are a common sign/symptom of
C0746857,C0205145,related to
C0004114,C0699952,stratified into
C0004114,C0205618,stratified into
C0004114,C0441800,stratified into
C0033325,C0442805,worsens as
C5453882,C0870705,provides
C0280785,C0441463,can be
C0280785,C0029434,progress
C0017636,C0278252,has
C0017636,C0015252,treated_by
C0017636,C0034619,treated_by
C0017636,C0013216,treated_by
C0039798,C0038952,results_in
C0027651,C0278704,are a proportion of
C0027651,C0027651,account for
C1368871,C0027651,differ from
C1368871,C1519691,differ in
C1368871,C0450429,differ in
C1368871,C1116439,arise in
C0027651,C0441938,are mostly
C0449913,C1521970,have
C0449913,C1184743,differ from
C0027651,C0205282,do not have
C0027651,C0001779,do not have
C0205282,C0007097,comparable to
C0001779,C0007097,comparable to
C0205251,C0242961,may infiltrate
C0242961,C2987487,leads_to
C0242961,C0015252,leads_to
C0242961,C0278252,leads_to
C0205145,C1274040,can influence
C0281784,C0600228,may cause
C0332459,C0600228,causes
C0555198,C0028654,rarely spread outside of
C0017638,C0027651,are
C0017638,C0004114,classified_as
C0017638,C0028945,classified_as
C0017638,C0014474,classified_as
C0456387,C0007634,based_on
C0017638,C1521991,are
C0205462,C0011900,inform
C0205462,C0039798,guide
C0039798,C1880022,refined_by
C0699952,C0001675,constitute
C0699952,C0280785,include
C0699952,C0028945,include
C0004114,C0001675,account for
C0004114,C0230779,are most frequent in
C0280785,C0034693,are_a_type_of
C0280785,C0034693,are_a_type_of
C0034693,C0006104,expand
C0034693,C0006104,distort
C0332448,C0439806,is_present_beyond
C0205148,C0205233,can_be
C0205148,C0205358,can_be
C0333435,C0027651,may_be_seen_in
C0017636,C0205419,shows
C0205251,C1561251,are_a_result_of
C0017446,C0007457,are
C0017446,C0333435,show
C0017446,C0019080,show
C0441800,C0442805,characterized_by
C0441800,C0521447,characterized_by
C0441800,C0025361,characterized_by
C0007634,C1446409,are
C0431085,C0040300,can_be_seen_infiltrating
C0334579,C0007634,show
C0334579,C0521447,show
C2698234,C0334579,are_present_in
C0017636,C0334579,has_histologic_appearance_similar_to
C0017636,C0027540,has
C0017636,C1513287,has
C0027540,C0027540,is_present_as
C0028945,C0017638,are_a_type_of
C0028945,C0017638,account_for
C0028945,C0376558,detected_in
C0030705,C0235031,may_have
C0235031,C0036572,include
C0022023,C0228174,located_in
C0022023,C0016733,located_in
C0022023,C0039485,located_in
C0205195,C0205615,yields_survival_of
C0205195,C0205618,yields_survival_of
C0205615,C0003873,are
C0205618,C0205617,are
C0280785,C0006104,appears_as
C0280785,C1280412,appears_as
C0280785,C1280412,appears_as
C0017636,C0332448,appears_as
C0017636,C0007634,is_a
C0017636,C0027540,has
C0017636,C0027651,has
C0205615,C0034693,are_a_type_of
C0205615,C0577559,form
C0205615,C0010709,may_show
C0205615,C0019080,may_show
C0205615,C0006660,may_show
C0205615,C0007634,composed_of
